,age,education_num,hours_per_week,capital_gain,sex,REL_NotInFam,REL_OtherRelat,REL_OwnChild,REL_Unmarr,REL_Spouse,result_01
53618,37,9,12,0,0,0,0,0,1,0,0
53619,56,4,26,0,1,0,0,0,0,1,0
53620,36,10,60,0,1,1,0,0,0,0,1
53621,29,9,40,0,1,1,0,0,0,0,0
53622,28,6,30,0,1,0,0,0,1,0,0
53623,61,16,40,0,1,0,0,0,0,1,1
53624,66,5,25,0,1,0,0,0,0,1,1
53625,31,10,50,7298,1,0,0,0,0,1,1
53626,21,12,40,0,0,0,0,1,0,0,0
53627,67,9,58,6418,1,0,0,0,0,1,1
53628,26,9,40,0,1,1,0,0,0,0,0
53629,21,10,50,0,1,1,0,0,0,0,0
53630,33,9,40,0,1,0,0,0,0,1,0
53631,33,9,32,0,0,0,0,0,1,0,0
53632,59,13,50,10605,1,0,0,0,0,1,1
53633,82,4,50,0,1,0,0,0,0,1,0
53634,34,16,50,0,0,0,0,0,0,1,1
53635,29,13,50,0,1,0,0,0,0,1,1
53636,19,10,40,0,0,0,0,1,0,0,0
53637,57,9,1,0,1,0,0,0,0,1,0
53638,41,10,50,99999,1,0,0,0,0,1,1
53639,55,6,40,2580,1,0,0,0,0,1,0
53640,27,10,40,0,1,1,0,0,0,0,0
53641,33,9,45,0,1,1,0,0,0,0,0
53642,43,10,50,0,1,1,0,0,0,0,1
53643,72,10,16,0,0,1,0,0,0,0,0
53644,68,9,40,0,1,0,0,0,0,1,0
53645,29,9,40,0,0,0,0,1,0,0,0
53646,41,13,60,0,1,0,0,0,0,1,0
53647,30,9,40,0,1,0,0,0,0,1,0
53648,31,13,70,99999,1,1,0,0,0,0,1
53649,54,3,30,0,0,0,0,0,1,0,0
53650,32,12,50,25236,0,0,0,0,1,0,1
53651,56,9,40,0,0,1,0,0,0,0,0
53652,41,11,35,0,1,0,0,0,0,1,1
53653,48,9,40,0,0,1,0,0,0,0,0
53654,66,4,48,0,1,0,0,0,0,1,0
53655,25,13,50,0,0,1,0,0,0,0,0
53656,31,9,40,0,1,0,0,0,0,1,0
53657,32,12,48,2597,1,1,0,0,0,0,0
53658,51,13,40,7688,1,0,0,0,0,1,1
53659,42,9,40,0,0,0,1,0,0,0,0
53660,31,15,60,0,1,0,0,0,0,1,1
53661,43,9,40,0,0,0,0,0,0,1,0
53662,42,10,40,0,0,0,0,0,1,0,0
53663,20,9,40,0,1,0,1,0,0,0,0
53664,40,13,40,0,1,0,0,0,0,1,1
53665,65,9,20,0,0,1,0,0,0,0,0
53666,53,13,52,0,1,0,0,0,0,1,1
53667,56,10,60,0,1,0,0,0,0,1,1
53668,51,16,55,7688,1,0,0,0,0,1,1
53669,44,14,50,0,1,0,0,0,0,1,1
53670,49,9,60,0,1,0,0,0,0,1,1
53671,47,9,44,8614,1,1,0,0,0,0,1
53672,22,12,40,0,0,0,0,0,0,1,0
53673,53,10,45,0,1,1,0,0,0,0,1
53674,41,10,20,0,1,1,0,0,0,0,0
53675,19,9,40,0,1,0,0,1,0,0,0
53676,27,13,43,3325,0,1,0,0,0,0,0
53677,48,11,25,0,0,0,0,0,0,1,1
53678,52,4,7,0,0,0,0,1,0,0,0
53679,61,15,40,0,1,0,0,0,0,1,1
53680,45,13,45,0,1,0,0,0,0,1,1
53681,29,5,40,0,1,0,0,0,0,1,0
53682,41,10,21,0,1,1,0,0,0,0,0
53683,38,10,60,0,1,0,0,0,1,0,0
53684,32,10,40,0,0,0,0,0,0,1,1
53685,37,9,40,0,1,0,0,0,0,1,0
53686,55,6,40,0,1,0,0,0,0,1,0
53687,62,9,40,0,1,0,0,0,0,1,0
53688,48,9,40,0,1,0,0,0,0,1,0
53689,43,10,50,0,1,0,0,0,0,1,1
53690,25,9,24,0,1,0,0,1,0,0,0
53691,47,9,40,0,0,1,0,0,0,0,0
53692,49,13,70,0,1,0,0,0,0,1,0
53693,55,9,40,0,1,0,0,0,0,1,0
53694,42,9,40,0,0,0,0,0,1,0,0
53695,40,9,40,0,1,0,0,1,0,0,0
53696,34,11,40,0,1,0,0,0,0,1,0
53697,38,9,10,0,0,0,0,0,1,0,0
53698,39,9,40,0,1,0,0,0,0,1,1
53699,45,12,55,0,0,1,0,0,0,0,0
53700,43,12,40,0,1,0,0,1,0,0,0
53701,32,9,40,0,0,1,0,0,0,0,0
53702,18,10,20,0,0,0,0,1,0,0,0
53703,27,14,40,0,1,1,0,0,0,0,0
53704,57,12,40,0,0,1,0,0,0,0,0
53705,38,9,60,0,0,0,0,0,0,1,0
53706,67,13,40,0,1,0,0,0,0,1,1
53707,26,7,20,0,0,0,0,0,1,0,0
53708,21,9,40,0,1,0,0,1,0,0,0
53709,17,6,15,0,1,0,0,1,0,0,0
53710,31,9,40,0,1,0,0,0,0,1,0
53711,51,12,30,0,1,1,0,0,0,0,0
53712,29,13,40,0,1,0,0,0,0,1,1
53713,28,13,40,0,1,0,0,1,0,0,1
53714,32,12,45,0,1,0,0,0,0,1,1
53715,31,10,45,3464,1,0,0,0,0,1,0
53716,26,10,40,0,1,0,0,0,0,1,1
53717,28,13,40,0,0,1,0,0,0,0,0
53718,40,14,40,0,0,1,0,0,0,0,0
53719,51,4,19,0,1,0,0,1,0,0,0
53720,62,10,20,0,1,0,0,0,0,1,0
53721,54,6,60,0,1,0,0,0,0,1,0
53722,55,9,16,0,0,1,0,0,0,0,0
53723,24,9,20,0,1,1,0,0,0,0,0
53724,27,14,45,0,1,0,0,1,0,0,0
53725,18,9,30,0,1,0,0,1,0,0,0
53726,22,13,40,14344,0,1,0,0,0,0,1
53727,21,9,40,0,0,1,0,0,0,0,0
53728,44,10,80,0,1,0,0,0,0,1,1
53729,38,13,40,0,1,0,0,0,0,1,1
53730,39,13,50,0,1,0,0,0,0,1,1
53731,27,9,40,0,1,0,0,0,0,1,0
53732,35,7,40,0,1,1,0,0,0,0,0
53733,51,10,60,0,1,0,0,0,0,1,1
53734,60,10,40,0,1,0,0,0,0,1,0
53735,38,9,40,0,1,0,0,0,0,1,0
53736,37,10,35,0,1,1,0,0,0,0,0
53737,43,10,40,0,0,0,0,1,0,0,0
53738,49,10,50,0,0,0,0,0,1,0,0
53739,17,6,25,0,0,0,0,1,0,0,0
53740,32,9,60,0,1,1,0,0,0,0,0
53741,23,13,38,0,0,1,0,0,0,0,0
53742,28,13,40,0,1,0,0,0,0,1,1
53743,83,13,55,0,1,0,0,0,0,1,1
53744,25,13,40,0,0,0,0,1,0,0,0
53745,42,13,60,0,1,0,0,0,0,1,0
53746,46,7,40,0,1,1,0,0,0,0,0
53747,29,13,50,0,0,1,0,0,0,0,0
53748,44,14,45,0,1,0,0,0,0,1,1
53749,60,15,45,0,1,0,0,0,0,1,1
53750,30,11,40,0,0,0,0,0,1,0,0
53751,24,10,17,0,0,0,0,1,0,0,0
53752,17,6,10,0,0,0,0,1,0,0,0
53753,31,12,40,0,0,0,0,1,0,0,0
53754,52,10,40,0,1,0,0,0,0,1,1
53755,39,13,35,0,0,0,0,1,0,0,0
53756,73,13,50,0,1,0,0,0,0,1,1
53757,38,9,24,0,0,0,0,0,1,0,0
53758,48,9,20,0,0,1,0,0,0,0,0
53759,60,6,40,0,0,1,0,0,0,0,0
53760,26,9,40,0,1,1,0,0,0,0,0
53761,20,9,40,0,1,0,1,0,0,0,0
53762,54,16,40,0,0,1,0,0,0,0,1
53763,50,9,40,0,1,0,0,0,0,1,0
53764,20,10,40,0,0,0,0,1,0,0,0
53765,23,10,22,0,1,0,1,0,0,0,0
53766,35,11,40,0,1,0,0,0,0,1,1
53767,43,6,40,0,1,1,0,0,0,0,0
53768,50,9,32,0,1,0,0,0,0,1,0
53769,58,2,50,0,1,1,0,0,0,0,0
53770,55,12,40,0,1,0,0,1,0,0,0
53771,29,13,45,0,1,0,0,0,0,1,1
53772,47,10,40,0,0,1,0,0,0,0,0
53773,39,9,40,0,0,0,0,0,0,1,0
53774,63,9,35,0,0,0,0,0,0,1,1
53775,27,9,60,0,1,1,0,0,0,0,0
53776,38,10,40,0,0,0,0,1,0,0,0
53777,25,9,65,0,1,1,0,0,0,0,0
53778,31,9,52,0,1,0,0,0,0,1,0
53779,40,10,40,0,0,0,0,1,0,0,0
53780,42,16,50,0,1,1,0,0,0,0,0
53781,52,9,40,0,1,0,0,0,0,1,1
53782,46,13,40,0,1,0,0,0,0,1,1
53783,31,10,50,0,0,0,0,0,1,0,0
53784,33,9,40,0,0,0,0,0,1,0,0
53785,58,9,40,0,0,0,0,0,1,0,0
53786,52,9,36,4934,1,0,0,0,1,0,1
53787,25,13,35,13550,1,1,0,0,0,0,1
53788,54,13,40,0,1,0,0,0,0,1,1
53789,46,14,60,0,1,0,0,0,0,1,0
53790,28,9,40,0,1,0,0,0,0,1,0
53791,24,4,40,0,1,0,0,0,0,1,0
53792,39,13,40,0,0,1,0,0,0,0,0
53793,60,10,40,0,1,0,0,0,0,1,0
53794,22,9,40,0,0,0,0,0,1,0,0
53795,27,13,40,0,0,0,0,1,0,0,0
53796,35,13,45,0,1,0,0,0,0,1,1
53797,47,13,50,0,1,0,0,0,0,1,0
53798,33,13,50,0,0,0,0,0,0,1,1
53799,40,13,45,0,1,0,0,0,0,1,1
53800,38,13,40,5178,1,0,0,0,0,1,1
53801,26,12,40,0,0,1,0,0,0,0,0
53802,54,13,50,0,1,0,0,0,0,1,1
53803,39,13,40,0,1,0,0,0,0,1,0
53804,60,4,40,0,1,1,0,0,0,0,0
53805,32,14,40,0,0,1,0,0,0,0,0
53806,19,10,15,0,0,0,0,1,0,0,0
53807,31,7,48,0,0,0,0,0,1,0,0
53808,29,9,25,0,0,0,0,0,1,0,0
53809,39,9,40,0,0,0,0,0,1,0,0
53810,42,14,50,15024,1,0,0,0,0,1,1
53811,26,9,35,0,0,0,0,0,1,0,0
53812,27,11,40,0,1,0,0,1,0,0,0
53813,52,5,40,0,0,0,0,0,1,0,0
53814,50,10,40,0,0,0,0,0,1,0,0
53815,51,9,45,0,1,0,0,0,0,1,1
53816,51,9,40,0,1,0,0,0,0,1,1
53817,40,9,40,0,1,0,0,0,0,1,1
53818,61,4,40,0,1,1,0,0,0,0,0
53819,35,9,40,0,1,0,0,0,1,0,0
53820,31,14,40,0,1,0,0,0,0,1,1
53821,43,9,40,0,1,0,0,0,0,1,1
53822,20,9,40,0,1,0,0,1,0,0,0
53823,35,10,40,0,1,1,0,0,0,0,0
53824,30,10,45,0,1,0,0,0,0,1,0
53825,42,15,40,0,1,0,0,0,0,1,1
53826,51,9,40,0,1,0,0,0,0,1,1
53827,39,14,99,0,1,1,0,0,0,0,1
53828,69,5,25,0,1,0,0,0,0,1,0
53829,29,10,40,2174,0,0,0,0,1,0,0
53830,21,10,20,0,1,0,0,1,0,0,0
53831,24,13,55,0,1,1,0,0,0,0,0
53832,55,9,40,0,1,0,0,0,0,1,0
53833,42,9,45,0,1,0,0,0,0,1,0
53834,48,7,40,0,0,0,0,0,0,1,0
53835,31,13,42,0,0,1,0,0,0,0,0
53836,52,11,40,0,1,0,0,0,0,1,1
53837,30,10,40,0,0,1,0,0,0,0,0
53838,29,9,40,0,1,1,0,0,0,0,0
53839,32,10,40,0,1,0,0,0,0,1,0
53840,47,10,40,7688,1,0,0,0,0,1,1
53841,56,5,40,0,1,0,0,0,0,1,0
53842,40,10,40,0,1,0,0,0,0,1,0
53843,20,10,10,0,0,0,0,1,0,0,0
53844,36,10,40,0,1,1,0,0,0,0,0
53845,45,13,40,0,1,1,0,0,0,0,0
53846,38,5,40,0,1,0,0,0,0,1,0
53847,60,15,40,0,1,0,0,0,0,1,1
53848,70,14,40,0,1,0,0,0,0,1,0
53849,21,10,30,0,0,0,0,1,0,0,0
53850,57,9,40,0,0,1,0,0,0,0,0
53851,33,9,48,0,1,0,0,0,0,1,0
53852,37,9,50,0,1,0,0,0,0,1,0
53853,50,15,50,99999,1,0,0,0,0,1,1
53854,68,10,55,0,1,0,0,0,0,1,1
53855,28,7,40,0,0,0,0,0,0,1,0
53856,32,10,40,0,1,0,0,0,0,1,0
53857,30,15,50,10520,1,1,0,0,0,0,1
53858,18,7,30,0,1,0,0,1,0,0,0
53859,45,10,20,0,0,0,0,0,1,0,0
53860,22,9,40,0,0,0,0,0,1,0,0
53861,38,13,8,0,0,1,0,0,0,0,0
53862,37,11,40,0,0,1,0,0,0,0,0
53863,23,13,40,0,1,1,0,0,0,0,0
53864,59,4,40,0,1,0,0,0,0,1,0
53865,48,15,40,15024,1,0,0,0,0,1,1
53866,53,10,50,15024,1,0,0,0,0,1,1
53867,18,9,25,0,1,0,0,1,0,0,0
53868,30,13,40,0,0,1,0,0,0,0,0
53869,50,10,45,0,1,0,0,0,0,1,1
53870,38,9,40,4064,1,0,0,0,0,1,0
53871,48,5,40,0,0,1,0,0,0,0,0
53872,60,9,40,0,1,0,0,0,0,1,0
53873,46,9,50,0,0,0,0,0,1,0,0
53874,39,13,60,0,1,0,0,0,0,1,1
53875,55,10,40,0,1,0,0,0,0,1,1
53876,17,7,15,0,1,0,0,1,0,0,0
53877,46,13,55,0,1,0,0,0,0,1,1
53878,50,9,65,0,0,0,0,0,1,0,0
53879,32,13,30,0,1,1,0,0,0,0,0
53880,18,9,40,0,0,0,0,1,0,0,0
53881,34,9,40,0,1,1,0,0,0,0,0
53882,50,13,45,0,1,1,0,0,0,0,1
53883,32,7,55,0,1,0,0,0,0,1,0
53884,23,13,40,0,0,1,0,0,0,0,0
53885,26,13,50,0,1,1,0,0,0,0,0
53886,46,12,50,0,0,1,0,0,0,0,0
53887,43,10,55,0,1,0,0,0,0,1,0
53888,32,9,60,0,1,0,0,0,0,1,1
53889,37,12,38,0,0,0,0,0,1,0,0
53890,48,10,45,0,1,0,0,0,0,1,1
53891,28,13,40,0,1,1,0,0,0,0,0
53892,43,9,40,0,1,0,0,0,0,1,0
53893,51,6,24,0,0,1,0,0,0,0,0
53894,30,9,50,0,1,1,0,0,0,0,0
53895,34,14,50,0,1,0,0,0,0,1,1
53896,34,9,40,0,1,0,1,0,0,0,0
53897,41,13,60,0,1,0,0,0,0,1,1
53898,53,6,48,0,0,0,0,0,1,0,0
53899,42,1,40,0,1,0,0,0,0,1,0
53900,18,9,30,0,0,0,0,1,0,0,0
53901,81,13,50,0,1,1,0,0,0,0,1
53902,40,11,40,0,1,0,0,0,0,1,0
53903,26,13,35,0,0,0,0,1,0,0,0
53904,20,10,15,0,0,0,0,1,0,0,0
53905,41,9,50,0,0,1,0,0,0,0,0
53906,49,14,45,0,1,0,0,0,0,1,1
53907,22,10,20,0,0,1,0,0,0,0,0
53908,46,13,45,0,1,1,0,0,0,0,1
53909,56,10,40,0,0,1,0,0,0,0,0
53910,35,9,40,0,0,0,0,0,0,1,1
53911,34,13,35,0,0,1,0,0,0,0,0
53912,29,14,40,0,0,0,0,0,0,1,1
53913,28,8,45,0,1,0,0,0,0,1,0
53914,35,13,37,0,1,1,0,0,0,0,0
53915,29,10,40,0,1,0,0,0,0,1,0
53916,21,10,30,0,0,1,0,0,0,0,0
53917,52,10,95,0,1,0,0,0,0,1,1
53918,45,9,40,0,1,0,0,0,0,1,0
53919,43,9,40,0,1,0,0,0,0,1,0
53920,35,6,40,0,1,0,0,1,0,0,0
53921,30,9,40,0,1,0,0,0,0,1,0
53922,45,9,40,0,0,0,0,0,1,0,0
53923,29,10,20,0,0,0,1,0,0,0,0
53924,29,6,40,0,0,0,0,1,0,0,0
53925,33,13,40,0,0,1,0,0,0,0,0
53926,17,6,15,0,1,0,0,1,0,0,0
53927,52,9,25,0,0,0,0,0,1,0,0
53928,24,10,35,0,0,0,0,0,1,0,0
53929,32,9,40,0,1,0,0,0,0,1,1
53930,40,13,48,4650,0,1,0,0,0,0,0
53931,32,9,40,0,1,1,0,0,0,0,0
53932,33,13,40,0,0,1,0,0,0,0,0
53933,30,4,38,0,1,1,0,0,0,0,0
53934,28,9,40,0,1,1,0,0,0,0,0
53935,62,12,50,0,1,0,0,0,0,1,0
53936,46,13,40,15024,1,0,0,0,0,1,1
53937,32,11,64,0,0,1,0,0,0,0,0
53938,26,9,40,0,1,0,0,0,0,1,1
53939,41,13,40,15024,1,0,0,0,0,1,1
53940,57,10,40,0,1,0,0,0,0,1,1
53941,52,10,45,7298,1,0,0,0,0,1,1
53942,35,13,50,0,1,0,0,0,0,1,1
53943,19,9,16,0,1,0,0,1,0,0,0
53944,49,13,45,0,1,1,0,0,0,0,1
53945,47,11,60,0,1,0,0,0,0,1,1
53946,38,7,32,0,0,0,0,0,0,1,0
53947,30,9,40,0,1,0,0,1,0,0,0
53948,32,7,40,0,1,0,0,0,0,1,0
53949,32,9,50,0,0,0,0,0,0,1,1
53950,46,11,40,0,0,0,0,1,0,0,0
53951,22,9,50,0,1,1,0,0,0,0,0
53952,47,10,50,0,1,0,0,0,0,1,0
53953,57,10,25,0,0,0,0,0,0,1,1
53954,47,10,40,0,0,0,0,0,1,0,0
53955,41,13,56,0,1,0,0,0,0,1,1
53956,36,9,40,0,1,0,0,0,0,1,0
53957,32,13,60,0,1,0,0,0,0,1,0
53958,37,7,40,0,1,0,1,0,0,0,0
53959,36,9,45,0,1,0,0,0,0,1,0
53960,64,9,40,2635,1,0,0,0,0,1,0
53961,17,6,15,0,1,0,0,1,0,0,0
53962,23,10,15,0,0,0,0,1,0,0,0
53963,40,10,40,914,0,0,0,0,1,0,0
53964,42,13,50,15024,1,0,0,0,0,1,1
53965,37,9,42,0,1,0,0,0,0,1,0
53966,35,10,40,0,0,0,0,0,1,0,0
53967,56,9,50,0,1,1,0,0,0,0,0
53968,52,13,40,0,1,0,0,0,0,1,0
53969,37,13,45,0,1,0,0,0,0,1,1
53970,48,16,65,0,1,0,0,0,0,1,1
53971,24,9,40,0,0,0,0,1,0,0,0
53972,33,11,40,0,1,0,0,0,0,1,0
53973,39,11,40,0,1,0,0,0,0,1,0
53974,34,9,42,0,1,1,0,0,0,0,0
53975,23,10,24,0,1,0,0,1,0,0,0
53976,49,9,65,99999,1,0,0,0,0,1,1
53977,18,9,25,0,1,1,0,0,0,0,0
53978,20,8,40,0,1,0,0,1,0,0,0
53979,54,14,55,0,1,0,0,0,0,1,1
53980,19,10,40,0,1,0,0,1,0,0,0
53981,53,9,46,0,1,0,0,0,0,1,1
53982,28,9,40,0,1,0,0,1,0,0,0
53983,35,9,40,0,1,0,0,0,0,1,0
53984,20,10,20,0,0,1,0,0,0,0,0
53985,31,10,50,0,0,1,0,0,0,0,0
53986,37,16,40,0,0,0,0,0,1,0,0
53987,64,8,40,0,1,0,0,0,0,1,0
53988,42,10,40,0,1,0,0,0,0,1,1
53989,27,10,50,0,1,1,0,0,0,0,0
53990,36,10,50,0,0,0,0,0,1,0,0
53991,36,10,40,0,1,0,0,0,0,1,1
53992,23,9,40,0,1,0,0,1,0,0,0
53993,46,9,40,3464,1,0,0,0,0,1,0
53994,24,7,35,0,1,1,0,0,0,0,0
53995,22,9,40,0,0,0,0,1,0,0,0
53996,62,13,40,0,1,0,0,0,0,1,1
53997,19,9,40,0,1,0,0,1,0,0,0
53998,20,9,30,0,1,0,0,1,0,0,0
53999,47,14,40,15024,1,0,0,0,0,1,1
54000,57,9,40,0,0,0,0,1,0,0,0
54001,19,9,35,0,1,0,0,1,0,0,0
54002,37,14,45,0,0,0,0,0,0,1,1
54003,35,9,65,0,1,0,0,0,0,1,1
54004,17,8,20,0,0,0,0,1,0,0,0
54005,36,10,35,0,0,0,0,0,1,0,0
54006,50,10,40,0,1,0,0,0,0,1,1
54007,35,9,35,3942,0,0,0,0,0,1,0
54008,27,16,77,0,1,1,0,0,0,0,0
54009,28,9,30,0,1,0,0,0,0,1,0
54010,29,15,60,99999,1,1,0,0,0,0,1
54011,25,9,40,0,1,1,0,0,0,0,0
54012,47,12,67,0,0,1,0,0,0,0,0
54013,29,14,45,0,0,0,0,0,0,1,1
54014,19,9,40,0,0,1,0,0,0,0,0
54015,49,10,40,0,1,0,0,0,0,1,0
54016,31,15,25,0,1,0,0,0,0,1,1
54017,43,12,40,0,0,0,0,0,0,1,0
54018,56,7,40,0,1,0,0,0,0,1,0
54019,42,9,40,0,0,0,0,0,1,0,0
54020,45,10,56,0,1,0,0,0,0,1,1
54021,40,13,40,0,0,0,0,0,1,0,0
54022,44,10,38,0,0,0,0,0,1,0,0
54023,36,9,40,0,0,0,0,0,1,0,0
54024,19,10,20,0,0,0,0,1,0,0,0
54025,53,9,40,0,0,0,0,0,0,1,1
54026,72,10,35,0,1,0,0,0,0,1,0
54027,46,11,60,0,1,0,0,0,0,1,0
54028,33,10,37,0,0,0,0,0,1,0,0
54029,22,5,40,0,1,0,0,1,0,0,0
54030,41,9,45,0,1,0,0,0,0,1,1
54031,46,5,43,0,1,0,0,0,0,1,0
54032,33,9,20,0,0,0,0,1,0,0,0
54033,32,1,40,0,1,0,0,0,0,1,0
54034,52,9,40,0,1,1,0,0,0,0,0
54035,27,9,40,0,0,0,0,1,0,0,0
54036,48,9,72,0,1,0,0,0,0,1,1
54037,22,10,35,0,0,1,0,0,0,0,0
54038,25,9,50,0,1,1,0,0,0,0,0
54039,38,11,40,0,1,0,0,0,0,1,0
54040,37,9,50,0,1,0,0,0,0,1,0
54041,49,10,40,0,0,0,0,0,1,0,0
54042,40,13,30,0,1,0,0,0,0,1,0
54043,48,9,46,3103,1,0,0,0,0,1,1
54044,31,10,40,0,0,0,0,0,1,0,0
54045,40,9,45,0,1,0,0,0,0,1,0
54046,25,9,37,0,0,0,0,0,1,0,0
54047,68,13,45,20051,1,0,0,0,0,1,1
54048,19,8,30,0,0,0,0,1,0,0,0
54049,35,9,60,0,1,1,0,0,0,0,0
54050,28,9,50,0,0,0,0,0,1,0,0
54051,53,9,40,2597,0,1,0,0,0,0,0
54052,33,10,41,0,1,0,0,0,0,1,0
54053,20,9,40,0,1,0,0,1,0,0,0
54054,45,13,35,0,0,1,0,0,0,0,0
54055,36,13,50,0,1,0,0,0,0,1,1
54056,34,10,45,0,1,0,0,0,0,1,0
54057,32,10,40,0,0,0,0,1,0,0,0
54058,19,10,25,0,1,0,0,1,0,0,0
54059,24,9,40,0,0,0,0,1,0,0,0
54060,34,10,40,0,1,0,0,0,0,1,1
54061,32,9,35,0,0,0,1,0,0,0,0
54062,37,9,45,0,1,0,0,0,0,1,1
54063,31,10,40,0,0,0,0,0,1,0,0
54064,21,10,35,0,0,0,0,1,0,0,0
54065,47,9,85,0,1,0,0,0,0,1,1
54066,23,10,40,0,1,0,0,0,0,1,0
54067,33,14,40,0,1,0,0,0,0,1,1
54068,17,9,20,0,1,0,0,1,0,0,0
54069,67,9,24,0,1,0,0,0,0,1,0
54070,57,14,55,0,1,0,0,0,0,1,1
54071,17,7,20,0,1,0,0,1,0,0,0
54072,53,9,40,0,1,0,0,0,0,1,0
54073,25,10,50,3103,1,0,0,0,0,1,1
54074,24,9,49,0,1,0,0,0,0,1,1
54075,48,10,40,0,1,0,0,0,0,1,0
54076,51,14,47,0,1,0,0,0,0,1,1
54077,38,9,40,0,1,1,0,0,0,0,0
54078,51,9,46,0,1,0,0,0,0,1,1
54079,18,9,10,0,0,0,0,1,0,0,0
54080,23,10,40,0,0,0,0,0,1,0,0
54081,42,10,60,0,1,0,0,0,0,1,1
54082,34,9,35,0,0,1,0,0,0,0,0
54083,39,9,40,0,1,0,0,0,1,0,0
54084,39,10,40,0,0,0,0,0,1,0,0
54085,21,10,40,0,1,0,0,1,0,0,0
54086,26,4,40,0,1,1,0,0,0,0,0
54087,54,10,40,0,1,0,0,0,0,1,0
54088,34,10,40,0,0,1,0,0,0,0,0
54089,32,9,40,0,1,0,0,1,0,0,0
54090,59,4,40,0,1,0,0,0,0,1,0
54091,54,13,40,0,0,0,0,0,1,0,0
54092,54,13,40,0,1,0,0,0,0,1,0
54093,67,9,18,991,0,1,0,0,0,0,0
54094,33,9,60,0,1,0,0,0,0,1,0
54095,37,9,40,0,0,0,0,0,0,1,0
54096,47,13,25,0,0,1,0,0,0,0,0
54097,51,9,40,0,0,1,0,0,0,0,0
54098,45,9,40,0,1,0,0,0,0,1,0
54099,19,9,30,0,0,1,0,0,0,0,0
54100,58,16,24,0,1,0,0,0,0,1,1
54101,27,9,40,3325,1,1,0,0,0,0,0
54102,36,10,40,0,0,1,0,0,0,0,0
54103,51,9,40,0,0,1,0,0,0,0,0
54104,45,14,60,0,0,1,0,0,0,0,0
54105,32,9,40,3887,1,0,0,0,1,0,0
54106,59,9,40,0,0,1,0,0,0,0,0
54107,45,13,40,0,1,0,0,0,0,1,1
54108,54,6,68,14344,1,0,0,0,1,0,1
54109,29,13,42,0,0,0,0,1,0,0,0
54110,28,7,40,0,0,1,0,0,0,0,0
54111,18,7,40,0,0,0,0,1,0,0,0
54112,49,13,50,0,0,1,0,0,0,0,0
54113,46,9,30,0,1,1,0,0,0,0,0
54114,56,13,45,0,0,1,0,0,0,0,0
54115,41,12,50,0,0,0,0,0,1,0,0
54116,50,15,60,0,1,0,0,0,0,1,1
54117,74,10,35,0,1,0,0,0,0,1,0
54118,30,9,40,0,1,0,0,0,0,1,0
54119,62,9,40,0,0,0,0,0,1,0,0
54120,19,9,40,0,0,0,0,1,0,0,0
54121,29,9,40,0,0,0,0,0,0,1,0
54122,36,4,35,0,1,0,0,0,0,1,0
54123,36,9,40,0,1,1,0,0,0,0,0
54124,51,12,30,0,0,0,0,0,0,1,0
54125,37,10,50,4386,1,0,0,0,0,1,1
54126,29,9,40,0,1,0,0,0,0,1,0
54127,17,6,20,0,1,0,0,1,0,0,0
54128,18,9,20,0,0,0,0,1,0,0,0
54129,40,13,40,0,1,0,0,1,0,0,0
54130,26,13,40,0,0,1,0,0,0,0,0
54131,42,10,45,0,1,0,0,0,0,1,0
54132,32,9,40,0,1,1,0,0,0,0,0
54133,33,5,40,0,1,0,1,0,0,0,0
54134,43,13,40,0,1,0,0,0,0,1,1
54135,47,9,40,0,1,0,0,0,0,1,0
54136,37,10,40,0,0,0,0,1,0,0,0
54137,37,9,30,0,1,0,0,0,0,1,0
54138,50,10,35,0,0,0,1,0,0,0,1
54139,19,9,50,0,1,0,0,1,0,0,0
54140,32,10,40,0,1,0,0,0,0,1,0
54141,44,11,40,0,1,0,0,0,1,0,0
54142,20,10,16,0,0,0,0,1,0,0,0
54143,29,10,40,0,0,1,0,0,0,0,0
54144,34,11,40,0,0,0,0,0,1,0,0
54145,44,13,52,0,1,0,0,0,0,1,0
54146,18,7,20,0,0,0,0,1,0,0,0
54147,22,10,40,0,0,0,1,0,0,0,0
54148,39,16,40,0,0,1,0,0,0,0,1
54149,26,10,40,0,1,1,0,0,0,0,0
54150,21,10,40,0,1,0,0,1,0,0,0
54151,49,13,50,0,1,0,0,0,0,1,0
54152,24,12,20,0,1,0,0,1,0,0,0
54153,26,13,60,0,1,1,0,0,0,0,0
54154,25,10,60,0,1,1,0,0,0,0,0
54155,30,12,40,0,1,0,0,0,0,1,0
54156,52,13,38,0,1,0,0,0,0,1,1
54157,30,9,40,0,1,0,0,0,0,1,0
54158,20,9,40,0,1,1,0,0,0,0,0
54159,31,9,40,0,1,1,0,0,0,0,0
54160,44,13,40,0,1,0,0,0,0,1,1
54161,46,10,60,0,1,0,0,0,0,1,1
54162,31,9,40,0,0,0,0,1,0,0,0
54163,57,4,10,0,0,1,0,0,0,0,0
54164,58,9,40,0,1,0,0,0,0,1,0
54165,41,9,40,0,1,0,0,0,0,1,0
54166,23,9,40,0,0,1,0,0,0,0,0
54167,47,9,40,0,0,0,0,0,1,0,0
54168,72,15,28,0,1,0,0,0,0,1,1
54169,26,13,38,0,1,1,0,0,0,0,0
54170,45,10,40,0,1,0,0,1,0,0,0
54171,48,15,50,99999,1,0,0,0,0,1,1
54172,23,10,40,0,1,1,0,0,0,0,0
